DATASET	N_CONFS	ISOMERIC_SMILES	NONISOMERIC_SMILES
pepconf-dlc	47	CC(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CS)C(=O)N	CC(=O)NC(CCCC[NH3+])C(=O)NC(CS)C(=O)N
pepconf-dlc	609	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	85	CC(=O)NCC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N	CC(=O)NCC(=O)NC(CC1=CNc2c1cccc2)C(=O)N
pepconf-dlc	180	C[C@@H]1C(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N1)Cc4ccccc4)C)Cc5ccccc5	CC1C(=O)NCC(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NCC(=O)N3CCCC3C(=O)NC(C(=O)N1)Cc4ccccc4)C)Cc5ccccc5
pepconf-dlc	43	CC(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CO)C(=O)N	CC(=O)NC(CC1=CNC=N1)C(=O)NC(CO)C(=O)N
pepconf-dlc	378	CC[C@H](C)[C@@H](C(=O)N[C@@H](C)C(=O)NCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)C	CCC(C)C(C(=O)NC(C)C(=O)NCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C1CCCN1C(=O)CNC(=O)C
pepconf-dlc	524	CC(C)C[C@@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N)NC(=O)[C@H](CC2=CNc3c2cccc3)NC(=O)C	CC(C)CC(C(=O)NC(CC1=CNC=N1)C(=O)N)NC(=O)C(CC2=CNc3c2cccc3)NC(=O)C
pepconf-dlc	385	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N)NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)C	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)N)NC(=O)C(Cc1ccc(cc1)O)NC(=O)C
pepconf-dlc	615	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc4ccc(cc4)O)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)N3CCCC3C(=O)NC(Cc4ccc(cc4)O)C(=O)N
pepconf-dlc	234	CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)N)C(=O)N	CC(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)N)C(=O)N
pepconf-dlc	308	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N)NC(=O)[C@H](CC1=CNC=N1)NC(=O)C	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)N)NC(=O)C(CC1=CNC=N1)NC(=O)C
pepconf-dlc	671	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)N[C@@H](Cc3ccc(cc3)O)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(Cc3ccc(cc3)O)C(=O)N
pepconf-dlc	55	CC(C)C[C@H]1C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N1)CC(C)C	CC(C)CC1C(=O)NCC(=O)NCC(=O)NC(C(=O)NCC(=O)NCC(=O)N1)CC(C)C
pepconf-dlc	437	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCC(=O)N)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	452	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC2=CNC=N2)C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	91	CC[C@H](C)[C@@H](C(=O)N)NC(=O)[C@H](CCCC[NH3+])NC(=O)C	CCC(C)C(C(=O)N)NC(=O)C(CCCC[NH3+])NC(=O)C
pepconf-dlc	744	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CC3=CNC=N3)C(=O)N[C@@H](CC4=CNC=N4)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CC3=CNC=N3)C(=O)NC(CC4=CNC=N4)C(=O)N
pepconf-dlc	796	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CC2=CNc3c2cccc3)C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC2=CNc3c2cccc3)C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	106	C[C@H]([C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N1CCC[C@H]1C(=O)N)NC(=O)[C@H](CS)NC(=O)C)C(=O)N[C@@H](C)C(=O)N)NC(=O)C)O	CC(C(C(=O)NC(CSSCC(C(=O)N1CCCC1C(=O)N)NC(=O)C(CS)NC(=O)C)C(=O)NC(C)C(=O)N)NC(=O)C)O
pepconf-dlc	97	CC[C@H](C)[C@@H](C(=O)N[C@@H]([C@@H](C)O)C(=O)N)NC(=O)C	CCC(C)C(C(=O)NC(C(C)O)C(=O)N)NC(=O)C
pepconf-dlc	350	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CC3=CNc4c3cccc4)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CC2=CNC=N2)C(=O)NC(CC3=CNc4c3cccc4)C(=O)N
pepconf-dlc	66	C[C@H]([C@@H](C(=O)N[C@@H](CS)C(=O)N)NC(=O)C)O	CC(C(C(=O)NC(CS)C(=O)N)NC(=O)C)O
pepconf-dlc	206	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC(CCSC)C(=O)N)NC(=O)C
pepconf-dlc	143	CC(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N	CC(=O)NC(CC(=O)[O-])C(=O)NC(CC1=CNc2c1cccc2)C(=O)N
pepconf-dlc	69	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CO)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CO)C(=O)N
pepconf-dlc	423	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)N[C@@H](CC3=CNC=N3)C(=O)N	CC(=O)N1CCCC1C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC3=CNC=N3)C(=O)N
pepconf-dlc	5	CC(C)[C@@H](C(=O)N)NC(=O)[C@@H]1CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC(=O)[O-])NC(=O)[C@H](Cc2ccccc2)NC(=O)C	CC(C)C(C(=O)N)NC(=O)C1CSSCC(C(=O)NC(C(=O)N1)CC(=O)[O-])NC(=O)C(Cc2ccccc2)NC(=O)C
pepconf-dlc	47	CC[C@H](C)[C@@H](C(=O)N[C@@H](CS)C(=O)N)NC(=O)C	CCC(C)C(C(=O)NC(CS)C(=O)N)NC(=O)C
pepconf-dlc	206	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CCC(=O)N)C(=O)N)NC(=O)C
pepconf-dlc	188	CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)N)NC(=O)C
pepconf-dlc	310	CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)[C@H](CC1=CNc2c1cccc2)NC(=O)C	CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC1=CNc2c1cccc2)NC(=O)C
pepconf-dlc	48	CC(C)C[C@@H](C(=O)N)NC(=O)[C@H](CC(=O)[O-])NC(=O)C	CC(C)CC(C(=O)N)NC(=O)C(CC(=O)[O-])NC(=O)C
pepconf-dlc	191	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)N)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CC(=O)N)C(=O)N
pepconf-dlc	43	C[C@@H](C(=O)N[C@@H](CS)C(=O)N)NC(=O)C	CC(C(=O)NC(CS)C(=O)N)NC(=O)C
pepconf-dlc	303	C[C@@H](C(=O)N)NC(=O)[C@H](CCC(=O)[O-])NC(=O)CNC(=O)[C@H](CC(=O)[O-])NC(=O)C	CC(C(=O)N)NC(=O)C(CCC(=O)[O-])NC(=O)CNC(=O)C(CC(=O)[O-])NC(=O)C
pepconf-dlc	442	CC[C@H](C)[C@@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N)NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)C	CCC(C)C(C(=O)NCC(=O)NC(CO)C(=O)NC(CCCNC(=[NH2+])N)C(=O)N)NC(=O)C(Cc1ccc(cc1)O)NC(=O)C
pepconf-dlc	368	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccc(cc1)O)C(=O)N)NC(=O)C
pepconf-dlc	171	CC(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N	CC(=O)NC(CCC(=O)[O-])C(=O)NC(CC1=CNc2c1cccc2)C(=O)N
pepconf-dlc	69	CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CS)C(=O)N	CC(=O)NC(Cc1ccccc1)C(=O)NC(CS)C(=O)N
pepconf-dlc	284	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)N)NC(=O)C
pepconf-dlc	75	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CCSC)C(=O)N
pepconf-dlc	255	CC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CCSC)C(=O)NC(CC1=CNC=N1)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	58	CC(C)C[C@@H](C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)C	CC(C)CC(C(=O)N)NC(=O)C(CC(C)C)NC(=O)C
pepconf-dlc	210	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)N)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CCSC)C(=O)NC(CCC(=O)N)C(=O)N
pepconf-dlc	125	CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(Cc1ccccc1)C(=O)N)NC(=O)C
pepconf-dlc	87	CC(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)N3CCC[C@H]3C(=O)N	CC(=O)N1CCCC1C(=O)N2CCCC2C(=O)N3CCCC3C(=O)N
pepconf-dlc	77	CC(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CC(=O)N)C(=O)N	CC(=O)NC(CCCC[NH3+])C(=O)NC(CC(=O)N)C(=O)N
pepconf-dlc	813	C[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N)NC(=O)[C@H](CC2=CNC=N2)NC(=O)C)C(=O)N[C@@H](Cc3ccccc3)C(=O)N)NC(=O)C	CC(C(=O)NC(CSSCC(C(=O)NC(Cc1ccc(cc1)O)C(=O)N)NC(=O)C(CC2=CNC=N2)NC(=O)C)C(=O)NC(Cc3ccccc3)C(=O)N)NC(=O)C
pepconf-dlc	546	CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CC2=CNc3c2cccc3)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC2=CNc3c2cccc3)C(=O)N)NC(=O)C
pepconf-dlc	76	C[C@@H]1C(=O)N[C@H](C(=O)N2CCC[C@@H]2C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)C)C)C	CC1C(=O)NC(C(=O)N2CCCC2C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N1)C)C)C
pepconf-dlc	2934	CC[C@H](C)[C@@H](C(=O)N)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)C)NC(=O)[C@H](CC(=O)N)NC(=O)C	CCC(C)C(C(=O)N)NC(=O)C(CSSCC(C(=O)NC(C(C)C)C(=O)N)NC(=O)C(CC(C)C)NC(=O)C)NC(=O)C(CC(=O)N)NC(=O)C
pepconf-dlc	65	CC(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CC(=O)N)C(=O)N	CC(=O)NC(CCC(=O)[O-])C(=O)NC(CC(=O)N)C(=O)N
pepconf-dlc	140	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)N
pepconf-dlc	54	CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N)NC(=O)C	CC(C)CC(C(=O)N1CCCC1C(=O)N)NC(=O)C
pepconf-dlc	55	CC(=O)N[C@@H](CCC(=O)[O-])C(=O)N1CCC[C@H]1C(=O)N	CC(=O)NC(CCC(=O)[O-])C(=O)N1CCCC1C(=O)N
pepconf-dlc	794	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CC3=CNc4c3cccc4)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CC3=CNc4c3cccc4)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	288	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC2=CNC=N2)C(=O)N
pepconf-dlc	50	CC(=O)NCC(=O)N[C@@H](CS)C(=O)N	CC(=O)NCC(=O)NC(CS)C(=O)N
pepconf-dlc	93	CC(C)C[C@H]1C(=O)N[C@H](C(=O)N[C@H]2CC(=O)NC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CC3=CNc4c3cccc4)Cc5ccccc5)CCSC	CC(C)CC1C(=O)NC(C(=O)NC2CC(=O)NCC(C(=O)N1)NC(=O)C(NC(=O)C(NC2=O)CC3=CNc4c3cccc4)Cc5ccccc5)CCSC
pepconf-dlc	579	CC(C)C[C@@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC2=CNc3c2cccc3)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CC1=CNC=N1)C(=O)NC(CC2=CNc3c2cccc3)C(=O)N)NC(=O)C
pepconf-dlc	305	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CNc3c2cccc3)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CC2=CNc3c2cccc3)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	364	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CCC(=O)N)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(CC1=CNC=N1)C(=O)NC(CCC(=O)N)C(=O)N
pepconf-dlc	365	CC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(CCSC)C(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	112	CC(C)C[C@@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N2CCC[C@H]2C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CC1=CNC=N1)C(=O)N2CCCC2C(=O)N)NC(=O)C
pepconf-dlc	156	CC(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CCC(=O)[O-])C(=O)NC(CCSC)C(=O)N
pepconf-dlc	215	CC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N	CC(=O)NC(CCSC)C(=O)NC(CCC(=O)N)C(=O)NC(CC1=CNC=N1)C(=O)N
pepconf-dlc	6	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CSSCC(C(=O)NC(CCCC[NH3+])C(=O)N)NC(=O)C(CC(=O)N)NC(=O)C)C(=O)NC(CCC(=O)N)C(=O)N
pepconf-dlc	202	CC(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CCCC[NH3+])C(=O)N	CC(=O)NC(CCCNC(=[NH2+])N)C(=O)NC(CCCC[NH3+])C(=O)N
pepconf-dlc	190	CC(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N	CC(=O)NC(CC(=O)[O-])C(=O)NC(Cc1ccc(cc1)O)C(=O)N
pepconf-dlc	90	CC(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CS)C(=O)N	CC(=O)NC(CC(=O)N)C(=O)NC(CS)C(=O)N
pepconf-dlc	37	CC(=O)N[C@@H](CS)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(CS)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	192	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)N
pepconf-dlc	380	CC(C)C[C@@H](C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N3CCC[C@H]3C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CC1=CNc2c1cccc2)C(=O)N3CCCC3C(=O)N)NC(=O)C
pepconf-dlc	429	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC=N1)C(=O)N
pepconf-dlc	99	CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(Cc1ccccc1)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	5	CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N)NC(=O)C	CC(C)CC(C(=O)NC(CCSC)C(=O)NC(CC1=CNc2c1cccc2)C(=O)N)NC(=O)C
pepconf-dlc	419	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCSC)C(=O)NC(CC2=CNC=N2)C(=O)N
pepconf-dlc	145	CC(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)NCC(=O)N[C@@H](CC(=O)[O-])C(=O)N	CC(=O)NC(CCCNC(=[NH2+])N)C(=O)NCC(=O)NC(CC(=O)[O-])C(=O)N
pepconf-dlc	1031	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CC3=CNc4c3cccc4)C(=O)N[C@@H](Cc5ccc(cc5)O)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CC3=CNc4c3cccc4)C(=O)NC(Cc5ccc(cc5)O)C(=O)N
pepconf-dlc	116	CC(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](Cc1ccccc1)C(=O)N	CC(=O)NC(CCCC[NH3+])C(=O)NC(Cc1ccccc1)C(=O)N
pepconf-dlc	795	CC(C)[C@@H](C(=O)N)NC(=O)[C@@H]1CSSC[C@@H](C(=O)NCC(=O)NCC(=O)N1)NC(=O)[C@H](CC2=CNC=N2)NC(=O)C	CC(C)C(C(=O)N)NC(=O)C1CSSCC(C(=O)NCC(=O)NCC(=O)N1)NC(=O)C(CC2=CNC=N2)NC(=O)C
pepconf-dlc	50	CC(=O)NCC(=O)N[C@@H](CCC(=O)N)C(=O)N	CC(=O)NCC(=O)NC(CCC(=O)N)C(=O)N
pepconf-dlc	263	CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N	CC(=O)NC(CCC(=O)N)C(=O)NC(CCSC)C(=O)NC(CC1=CNC=N1)C(=O)N
pepconf-dlc	131	CC(C)[C@@H](C(=O)N)NC(=O)[C@H](CCCNC(=[NH2+])N)NC(=O)C	CC(C)C(C(=O)N)NC(=O)C(CCCNC(=[NH2+])N)NC(=O)C
pepconf-dlc	531	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CNc3c2cccc3)C(=O)N[C@@H](CC4=CNc5c4cccc5)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CC2=CNc3c2cccc3)C(=O)NC(CC4=CNc5c4cccc5)C(=O)N
pepconf-dlc	42	CC(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N	CC(=O)NC(CCC(=O)[O-])C(=O)NC(Cc1ccc(cc1)O)C(=O)N
pepconf-dlc	182	CC(=O)N[C@@H](CC1=CNc2c1cccc2)C(=O)N[C@@H](CCC(=O)N)C(=O)N	CC(=O)NC(CC1=CNc2c1cccc2)C(=O)NC(CCC(=O)N)C(=O)N
pepconf-dlc	153	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCC(=O)N)C(=O)N
pepconf-dlc	392	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CCSC)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC2=CNC=N2)C(=O)NC(CCSC)C(=O)N
pepconf-dlc	40	C1C[C@H]2C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N2C1)CO)CCC(=O)O	C1CC2C(=O)NC(C(=O)NCC(=O)NC(C(=O)N2C1)CO)CCC(=O)O
pepconf-dlc	192	C[C@H]([C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N)NC(=O)[C@H](CC1=CNC=N1)NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N)NC(=O)C)O	CC(C)CC(C(=O)N)NC(=O)C(CSSCC(C(=O)NC(CCCC[NH3+])C(=O)N)NC(=O)C(CC1=CNC=N1)NC(=O)C)NC(=O)C(C(C)O)NC(=O)C
pepconf-dlc	628	CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N)NC(=O)[C@H](CC2=CNc3c2cccc3)NC(=O)C	CC(C)CC(C(=O)NC(Cc1ccc(cc1)O)C(=O)N)NC(=O)C(CC2=CNc3c2cccc3)NC(=O)C
pepconf-dlc	394	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)C	CC(C)CC(C(=O)NC(CCC(=O)N)C(=O)N)NC(=O)C(Cc1ccc(cc1)O)NC(=O)C
pepconf-dlc	142	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CNc3c2cccc3)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CC2=CNc3c2cccc3)C(=O)N
pepconf-dlc	386	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N)NC(=O)[C@H](CC1=CNc2c1cccc2)NC(=O)C	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)N)NC(=O)C(CC1=CNc2c1cccc2)NC(=O)C
pepconf-dlc	58	CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N	CC(=O)NC(Cc1ccccc1)C(=O)NC(CO)C(=O)N
pepconf-dlc	223	CC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)NC(CCSC)C(=O)NC(CC1=CNC=N1)C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	417	CC(C)C[C@@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N)NC(=O)[C@H](CC2=CNC=N2)NC(=O)C	CC(C)CC(C(=O)NC(CC1=CNC=N1)C(=O)N)NC(=O)C(CC2=CNC=N2)NC(=O)C
pepconf-dlc	267	CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)N	CC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)N
pepconf-dlc	389	CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CNc3c2cccc3)C(=O)N[C@@H](CCC(=O)O)C(=O)N	CC(=O)N1CCCC1C(=O)NC(CC2=CNc3c2cccc3)C(=O)NC(CCC(=O)O)C(=O)N
pepconf-dlc	189	C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CC1=CNc2c1cccc2)NC(=O)C)O	CC(C(C(=O)N)NC(=O)C(CC1=CNc2c1cccc2)NC(=O)C)O
pepconf-dlc	85	CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(=O)N1)C(C)C)CC(=O)O)CC3=CNc4c3cccc4	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)N1)C(C)C)CC(=O)O)CC3=CNc4c3cccc4
pepconf-dlc	1126	CC(=O)N[C@@H](CS)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CS)C(=O)N	CC(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)NCC(=O)NC(CCCNC(=[NH2+])N)C(=O)NC(CS)C(=O)N
